sender,receiver,date,latitude,longitude,amount
user_22,user_7,2011-01-20 11:11:06.945769,40.80560303715657,-73.98143304409555,55.18625787517777
user_7,user_24,2011-01-21 11:11:06.945769,40.64772187834338,-74.00393606248102,55.37345515022959
user_20,user_31,2011-01-22 11:11:06.945769,40.69575514709883,-73.99870560198548,25.63992558590322
user_37,user_48,2011-01-23 11:11:06.945769,40.75068113976631,-73.99382181768065,36.3225068120009
user_36,user_30,2011-01-24 11:11:06.945769,40.75452584830261,-73.9870088327328,92.32826615579853
user_4,user_43,2011-01-25 11:11:06.945769,40.78869526074732,-73.99397579686563,46.41584078769295
user_6,user_15,2011-01-26 11:11:06.945769,40.72111247768447,-74.11038641902121,61.96438464564324
user_46,user_36,2011-01-27 11:11:06.945769,40.65817510847202,-74.01522109510056,41.24010258947424
user_3,user_10,2011-01-28 11:11:06.945769,40.66503012546413,-73.97350513988032,19.64545651720265
user_3,user_1,2011-01-29 11:11:06.945769,40.70256723152077,-73.99027112714607,48.446126298061415
user_3,user_7,2011-01-30 11:11:06.945769,40.724959247607444,-73.90462497406048,47.01593159570842
user_36,user_44,2011-01-31 11:11:06.945769,40.68528283521516,-73.93799134105005,45.00182641997443
user_9,user_26,2011-02-01 11:11:06.945769,40.70192034209656,-74.08704095350531,49.28038746740411
user_16,user_43,2011-02-02 11:11:06.945769,40.548274613942795,-74.01666271080543,54.964024074684545
user_16,user_43,2011-02-03 11:11:06.945769,40.76673552844547,-74.03113366534473,48.7482457311929
user_12,user_49,2011-02-04 11:11:06.945769,40.718111228888944,-74.00043484866272,32.039907480789545
user_38,user_30,2011-02-05 11:11:06.945769,40.800187041354114,-74.00029813998387,58.29277187342908
user_20,user_1,2011-02-06 11:11:06.945769,40.700016050740714,-73.93884783307601,21.759423670163653
user_31,user_15,2011-02-07 11:11:06.945769,40.526160242147824,-73.98226716368589,20.244638140736996
user_30,user_20,2011-02-08 11:11:06.945769,40.664155381069335,-73.87694549947915,62.087707420523515
user_21,user_22,2011-02-09 11:11:06.945769,40.68000700768816,-73.97589968623376,58.60530408203035
user_3,user_25,2011-02-10 11:11:06.945769,40.774290330543366,-74.08305905203373,50.13906952388946
user_21,user_36,2011-02-11 11:11:06.945769,40.49297264554866,-74.04672806201683,30.068272428673925
user_28,user_37,2011-02-12 11:11:06.945769,40.7041179516949,-73.93962109292683,40.381335889888874
user_28,user_46,2011-02-13 11:11:06.945769,40.75136752157933,-74.16141682645056,47.05879878470244
user_5,user_45,2011-02-14 11:11:06.945769,40.63385121147185,-74.13458804147601,27.061590471388296
user_7,user_27,2011-02-15 11:11:06.945769,40.70746280098169,-73.99893027928748,39.91457012965151
user_5,user_19,2011-02-16 11:11:06.945769,40.63729634908502,-73.90490778814788,60.7849550726502
user_9,user_19,2011-02-17 11:11:06.945769,40.62704270667796,-73.8692964568045,72.40958046433825
user_47,user_16,2011-02-18 11:11:06.945769,40.65915801498687,-74.02171057470218,44.70847871012174
user_21,user_21,2011-02-19 11:11:06.945769,40.6289308007533,-73.89391713130141,62.347325314741475
user_20,user_33,2011-02-20 11:11:06.945769,40.76836183119364,-73.99277320902311,22.28909894118799
user_38,user_42,2011-02-21 11:11:06.945769,40.62650481231646,-74.15314149822433,60.89176861670417
user_40,user_31,2011-02-22 11:11:06.945769,40.60970899929521,-74.00080765364784,38.940773779087785
user_37,user_34,2011-02-23 11:11:06.945769,40.87679286668396,-74.06189081246215,55.610184250619554
user_17,user_15,2011-02-24 11:11:06.945769,40.796074001182404,-73.90817691195222,47.28371372640436
user_42,user_36,2011-02-25 11:11:06.945769,40.513848663934084,-74.00256752603545,70.80621014675751
user_28,user_26,2011-02-26 11:11:06.945769,40.623523171014746,-74.12779131065565,37.883465274901226
user_31,user_30,2011-02-27 11:11:06.945769,40.72424629717227,-74.14997148109086,60.41409446342747
user_33,user_31,2011-02-28 11:11:06.945769,40.73237550672315,-74.00209799574145,46.807388050552
user_32,user_25,2011-03-01 11:11:06.945769,40.55095071342631,-74.24202174714597,48.625417829855046
user_32,user_4,2011-03-02 11:11:06.945769,40.81585654928224,-74.05181652898278,48.242191602611854
user_48,user_12,2011-03-03 11:11:06.945769,40.78252244191817,-73.97689696742572,38.31490343258831
user_23,user_19,2011-03-04 11:11:06.945769,40.748190163204036,-74.10570165040554,50.78851551139993
user_21,user_9,2011-03-05 11:11:06.945769,40.835672849071216,-73.90060128430947,50.060276668172676
user_25,user_25,2011-03-06 11:11:06.945769,40.745228999257094,-73.88089934502493,54.61860372610094
user_33,user_48,2011-03-07 11:11:06.945769,40.74485808792519,-74.1016700952752,52.26757718539294
user_3,user_47,2011-03-08 11:11:06.945769,40.85576792718223,-74.02980441741965,62.969918244183546
user_6,user_41,2011-03-09 11:11:06.945769,40.81012195807278,-73.90053068486785,64.85262924071053
user_49,user_7,2011-03-10 11:11:06.945769,40.61584925410885,-74.00013075342551,35.24065017258298
user_28,user_27,2011-03-11 11:11:06.945769,40.763319517867195,-74.1394478578099,64.03158750886156
user_2,user_48,2011-03-12 11:11:06.945769,40.63357321350414,-74.01433210685643,33.20495359335219
user_32,user_47,2011-03-13 11:11:06.945769,40.75041545509503,-74.08529283222958,59.817838322066024
user_26,user_43,2011-03-14 11:11:06.945769,40.74766135070198,-73.88918021035741,60.29608177054303
user_5,user_6,2011-03-15 11:11:06.945769,40.561653268754405,-73.93940679056755,22.33024662506244
user_11,user_35,2011-03-16 11:11:06.945769,40.6878154388689,-74.03137569452656,52.39468869794114
user_10,user_32,2011-03-17 11:11:06.945769,40.726525702358046,-73.985785198747,43.97255829959526
user_15,user_14,2011-03-18 11:11:06.945769,40.65637098090059,-74.13081215769725,39.61852113096938
user_18,user_6,2011-03-19 11:11:06.945769,40.73147099423908,-74.07537774585576,71.26278496048508
user_49,user_49,2011-03-20 11:11:06.945769,40.78058977770011,-73.84467208123075,41.19481289043872
user_14,user_18,2011-03-21 11:11:06.945769,40.69694069357693,-73.99464853474203,38.904346063229255
user_28,user_31,2011-03-22 11:11:06.945769,40.72245994767083,-73.90699141952086,52.1354241000764
user_30,user_16,2011-03-23 11:11:06.945769,40.8383424078556,-73.9767986911592,61.28384619447625
user_13,user_3,2011-03-24 11:11:06.945769,40.747319658322525,-73.86857181569705,48.875271209848094
user_20,user_31,2011-03-25 11:11:06.945769,40.72008242896745,-74.19988375325993,68.49555818503879
user_2,user_38,2011-03-26 11:11:06.945769,40.604192062035864,-74.0188217584019,58.964634929461354
user_25,user_17,2011-03-27 11:11:06.945769,40.76710260113889,-73.83552183537836,18.326830204028546
user_44,user_5,2011-03-28 11:11:06.945769,40.7330149949392,-73.90438265644393,43.057995547394874
user_43,user_16,2011-03-29 11:11:06.945769,40.828373943370146,-73.86746277412098,42.57236850972452
user_12,user_17,2011-03-30 11:11:06.945769,40.70468785433033,-74.00067645936565,58.19041430144133
user_25,user_31,2011-03-31 11:11:06.945769,40.518373349986604,-74.05371064154134,11.627744154388317
user_4,user_16,2011-04-01 11:11:06.945769,40.529987913117175,-74.1027164459688,89.23514563076584
user_42,user_21,2011-04-02 11:11:06.945769,40.77356807637597,-74.10969280916615,58.96539142341315
user_12,user_41,2011-04-03 11:11:06.945769,40.642980640230185,-73.91929394377915,53.23315205876537
user_7,user_39,2011-04-04 11:11:06.945769,40.743676775111055,-73.94867889495791,68.72351574628719
user_38,user_37,2011-04-05 11:11:06.945769,40.71142326445024,-74.00665734493303,86.15481079218937
user_40,user_41,2011-04-06 11:11:06.945769,40.68331603323061,-73.94918093451483,64.06119966882605
user_32,user_10,2011-04-07 11:11:06.945769,40.69036387144118,-73.9857548240948,65.2321964470743
user_43,user_32,2011-04-08 11:11:06.945769,40.61346104949548,-73.90377822986005,52.960350366965734
user_6,user_25,2011-04-09 11:11:06.945769,40.69842223111004,-73.90473132450919,48.87711369949577
user_27,user_33,2011-04-10 11:11:06.945769,40.64155065672056,-74.10658741004849,43.863068339926485
user_35,user_39,2011-04-11 11:11:06.945769,40.66277434798743,-73.97263540125302,38.60832012428187
user_21,user_37,2011-04-12 11:11:06.945769,40.667635095529086,-74.16688667501941,40.69478850450754
user_20,user_38,2011-04-13 11:11:06.945769,40.67733067301013,-73.98669792619094,30.741660534855253
user_19,user_38,2011-04-14 11:11:06.945769,40.79221734565071,-73.93956957202984,49.86192823972465
user_33,user_28,2011-04-15 11:11:06.945769,40.687020917079536,-74.13137193447932,25.729986341604196
user_4,user_15,2011-04-16 11:11:06.945769,40.80237023365901,-74.04164627354608,53.86374786215566
user_19,user_8,2011-04-17 11:11:06.945769,40.85378549513265,-73.99904736227802,50.45504087936487
user_49,user_1,2011-04-18 11:11:06.945769,40.785494465105614,-73.97660850836266,53.20402947580032
user_28,user_10,2011-04-19 11:11:06.945769,40.75344685350685,-74.02786037032249,43.168026449700115
user_22,user_35,2011-04-20 11:11:06.945769,40.73268322094835,-74.11722881524047,97.15290555270755
user_24,user_48,2011-04-21 11:11:06.945769,40.78653587090501,-74.00540072019193,71.40173850270469
user_46,user_33,2011-04-22 11:11:06.945769,40.708936073859626,-74.1652243566941,32.33186249872916
user_30,user_16,2011-04-23 11:11:06.945769,40.798456984595724,-74.02326414366821,54.493021311403474
user_29,user_14,2011-04-24 11:11:06.945769,40.761410580528974,-74.04413736136969,41.87990785594015
user_10,user_5,2011-04-25 11:11:06.945769,40.66401595392196,-74.01342656734394,35.78280409938879
user_32,user_16,2011-04-26 11:11:06.945769,40.789585088010284,-74.05593219774757,30.898918933140976
user_9,user_21,2011-04-27 11:11:06.945769,40.70914800059776,-74.15076808381562,57.48325036138881
user_25,user_11,2011-04-28 11:11:06.945769,40.68938679923877,-74.03663433205895,40.77929647395639
user_16,user_7,2011-04-29 11:11:06.945769,40.652380083960104,-73.90691798749627,65.51739036037806
user_15,user_8,2011-04-30 11:11:06.945769,40.71660188478746,-73.87385391960112,65.90673321795659
user_48,user_17,2011-05-01 11:11:06.945769,40.7996462615413,-73.75606657212808,71.60871577817174
user_18,user_30,2011-05-02 11:11:06.945769,40.78889400055931,-73.83083495916023,38.214198508888444
user_23,user_14,2011-05-03 11:11:06.945769,40.7353393797459,-74.11969379266681,58.130484160380156
user_42,user_49,2011-05-04 11:11:06.945769,40.75996436407251,-74.04084376012726,60.486813249634515
user_3,user_44,2011-05-05 11:11:06.945769,40.827169679152256,-74.00227856348378,43.88732737344053
user_7,user_33,2011-05-06 11:11:06.945769,40.68500337088292,-74.00855598342336,39.42342063910687
user_39,user_24,2011-05-07 11:11:06.945769,40.588457999646984,-73.99304666701038,75.14280998663959
user_11,user_7,2011-05-08 11:11:06.945769,40.83011298521786,-73.75924085784524,54.41243813598081
user_24,user_38,2011-05-09 11:11:06.945769,40.64702217479693,-74.10820515457924,60.539516260676066
user_35,user_15,2011-05-10 11:11:06.945769,40.630966187665614,-74.07135311362143,38.66885982258109
user_25,user_43,2011-05-11 11:11:06.945769,40.52038022446655,-73.83561740699109,32.71073300216709
user_28,user_25,2011-05-12 11:11:06.945769,40.757128305316435,-74.06159813430848,42.458253382618345
user_12,user_17,2011-05-13 11:11:06.945769,40.537854737544784,-73.96064193496643,49.139679189150044
user_23,user_33,2011-05-14 11:11:06.945769,40.62497411923083,-73.89653426301318,35.036699897739766
user_17,user_2,2011-05-15 11:11:06.945769,40.75882367945151,-73.9513500983268,50.85232787024425
user_41,user_39,2011-05-16 11:11:06.945769,40.77219212524084,-73.98082343668975,25.6724221789725
user_37,user_10,2011-05-17 11:11:06.945769,40.63482958517818,-73.9061389230306,34.199288662951915
user_18,user_14,2011-05-18 11:11:06.945769,40.686584667300764,-74.08930685565049,61.063668724153125
user_9,user_12,2011-05-19 11:11:06.945769,40.61274054735939,-74.0496363129496,60.05685780416841
user_45,user_17,2011-05-20 11:11:06.945769,40.64516032121888,-73.94643624115348,45.121848519197
user_35,user_14,2011-05-21 11:11:06.945769,40.72662152601529,-74.20694392592142,35.733535363845704
user_36,user_10,2011-05-22 11:11:06.945769,40.649835332120354,-73.85834161766553,35.588946727109835
user_18,user_44,2011-05-23 11:11:06.945769,40.675578495982435,-73.96966076248022,45.40097631088029
user_20,user_39,2011-05-24 11:11:06.945769,40.55352933183825,-73.98469682472188,60.66777737467937
user_21,user_40,2011-05-25 11:11:06.945769,40.813295616480616,-74.1630512877641,64.92368537016486
user_47,user_29,2011-05-26 11:11:06.945769,40.751006659317106,-74.12866091253997,43.55202396777047
user_20,user_45,2011-05-27 11:11:06.945769,40.779290537183726,-74.03985836643008,33.697613610228245
user_6,user_6,2011-05-28 11:11:06.945769,40.82904253246169,-73.91925701497044,55.017654567995
user_9,user_40,2011-05-29 11:11:06.945769,40.61747871244543,-74.20766160121985,38.64697544061226
user_43,user_31,2011-05-30 11:11:06.945769,40.6641605516972,-73.92116351992226,43.226210417081965
user_29,user_37,2011-05-31 11:11:06.945769,40.51051656324178,-74.03600313241084,70.87914135655556
user_29,user_9,2011-06-01 11:11:06.945769,41.01404229101023,-74.02234234727416,63.40673142848652
user_13,user_43,2011-06-02 11:11:06.945769,40.68504146846826,-73.97464070583092,53.36961468377177
user_36,user_45,2011-06-03 11:11:06.945769,40.803872789991495,-73.97306827621536,31.921214983309156
user_27,user_33,2011-06-04 11:11:06.945769,40.57618388556646,-74.07124285899366,54.17094851205989
user_47,user_7,2011-06-05 11:11:06.945769,40.799638842564306,-73.93750899115311,66.93985936181289
user_49,user_38,2011-06-06 11:11:06.945769,40.88575908766497,-74.23193981398964,45.36549501351696
user_44,user_8,2011-06-07 11:11:06.945769,40.6939719250972,-74.04504188865677,71.26671134980073
user_6,user_34,2011-06-08 11:11:06.945769,40.59891185034104,-73.9846318236823,70.3911793427731
user_39,user_17,2011-06-09 11:11:06.945769,40.68612035990545,-74.03449493152145,75.9559924821521
user_32,user_17,2011-06-10 11:11:06.945769,40.47732384750428,-74.1826910303966,55.578646897970295
user_49,user_30,2011-06-11 11:11:06.945769,40.69621132989782,-73.92419726212395,59.81087549709019
user_43,user_18,2011-06-12 11:11:06.945769,40.7820967139313,-74.1248387812127,72.21280932496634
user_44,user_39,2011-06-13 11:11:06.945769,40.69642423556265,-74.00675140075283,57.71090905603464
user_28,user_15,2011-06-14 11:11:06.945769,40.671586044531104,-73.98469654029324,43.48148838314681
user_45,user_45,2011-06-15 11:11:06.945769,40.752756811611206,-73.99801728462346,44.27185745208208
user_1,user_20,2011-06-16 11:11:06.945769,40.76040248469496,-73.88309890741363,54.578324306606085
user_43,user_25,2011-06-17 11:11:06.945769,40.53400944374948,-74.00532625599936,31.64157867080672
user_31,user_14,2011-06-18 11:11:06.945769,40.708882296227884,-73.9572544595303,48.85111626953711
user_30,user_27,2011-06-19 11:11:06.945769,40.94359851242293,-74.00559040331513,67.4482067734538
user_18,user_47,2011-06-20 11:11:06.945769,40.5664983754352,-73.93870439158337,18.131192232520785
user_29,user_35,2011-06-21 11:11:06.945769,40.691458116716696,-73.86065047029524,74.01723152691773
user_42,user_28,2011-06-22 11:11:06.945769,40.89417461220517,-73.98624581705278,67.83561328054739
user_38,user_6,2011-06-23 11:11:06.945769,40.81041751565437,-73.9218149642417,44.10353076254285
user_23,user_41,2011-06-24 11:11:06.945769,40.64866033192239,-73.85446710651178,59.150862418077146
user_22,user_31,2011-06-25 11:11:06.945769,40.720613537962265,-73.86428157530257,51.047215903594896
user_2,user_14,2011-06-26 11:11:06.945769,40.69978883200152,-74.03852894036112,69.44985552658025
user_5,user_16,2011-06-27 11:11:06.945769,40.625192819567836,-73.89635676442548,65.74024714154912
user_42,user_49,2011-06-28 11:11:06.945769,40.69257478925069,-73.97512288399528,29.998939152254863
user_15,user_44,2011-06-29 11:11:06.945769,40.67200338671935,-73.88827700022661,59.80893620196265
user_32,user_36,2011-06-30 11:11:06.945769,40.711274893807676,-73.94313654164371,47.915582195351284
user_46,user_5,2011-07-01 11:11:06.945769,40.6251616819309,-73.97243319239638,52.2424885577715
user_6,user_32,2011-07-02 11:11:06.945769,40.57233817997554,-73.95660279196537,40.07742148545277
user_14,user_11,2011-07-03 11:11:06.945769,40.695871922660764,-73.97447620439611,77.22205603681253
user_24,user_22,2011-07-04 11:11:06.945769,40.87151182181788,-73.97056669548635,66.60092729853864
user_21,user_43,2011-07-05 11:11:06.945769,40.70822029262628,-74.01588323605819,39.90343254040549
user_14,user_40,2011-07-06 11:11:06.945769,40.66684062210685,-74.02517243406075,30.98084089634651
user_12,user_28,2011-07-07 11:11:06.945769,40.77540858050385,-73.82368250706273,45.21491053533228
user_4,user_6,2011-07-08 11:11:06.945769,40.68416803874047,-73.95224720888888,57.517539691369585
user_44,user_39,2011-07-09 11:11:06.945769,40.88680329249591,-74.05733049222314,54.60308765919334
user_21,user_6,2011-07-10 11:11:06.945769,40.69960874907049,-74.02774174314297,69.79699237152366
user_17,user_46,2011-07-11 11:11:06.945769,40.77004970631582,-73.89437415465521,62.84879583271278
user_29,user_20,2011-07-12 11:11:06.945769,40.62453956176068,-74.07361867100886,65.5435353862936
user_16,user_38,2011-07-13 11:11:06.945769,40.75030892533367,-74.14820276818111,55.90283100915656
user_18,user_4,2011-07-14 11:11:06.945769,40.72750934769438,-74.14084491406021,30.16051904683514
user_38,user_25,2011-07-15 11:11:06.945769,40.69434938753408,-74.17289756002047,48.064522032796475
user_41,user_13,2011-07-16 11:11:06.945769,40.64982422388303,-74.12988148582644,66.90134609862999
user_44,user_49,2011-07-17 11:11:06.945769,40.636196983434765,-74.11808659398008,50.227156072130306
user_11,user_12,2011-07-18 11:11:06.945769,40.72823526639797,-73.86147626203919,58.546355529356205
user_32,user_9,2011-07-19 11:11:06.945769,40.76289391096965,-74.00461792126593,46.218775271308004
user_28,user_3,2011-07-20 11:11:06.945769,40.68728372037059,-74.03632635391367,35.55282227187232
user_16,user_32,2011-07-21 11:11:06.945769,40.728726792912084,-74.14434130630185,49.14983903930834
user_34,user_11,2011-07-22 11:11:06.945769,40.69620853218672,-74.01431263974713,55.635711645489806
user_30,user_5,2011-07-23 11:11:06.945769,40.70985260249054,-74.17373280625642,41.16468420807834
user_38,user_35,2011-07-24 11:11:06.945769,40.67995550173228,-74.03694171712864,47.46433132714997
user_22,user_49,2011-07-25 11:11:06.945769,40.70179725793683,-73.79355056101564,36.90805137021026
user_5,user_24,2011-07-26 11:11:06.945769,40.96980404568175,-73.93361964212936,67.78867376346145
user_9,user_41,2011-07-27 11:11:06.945769,40.731163429880745,-74.02097981603545,46.58316363617949
user_13,user_6,2011-07-28 11:11:06.945769,40.76452969584311,-73.93018763945936,72.79133317689275
user_39,user_18,2011-07-29 11:11:06.945769,40.74380236053281,-74.05215431781275,73.93121775811363
user_23,user_38,2011-07-30 11:11:06.945769,40.6737183176703,-74.08006777428793,49.784310529173844
user_27,user_6,2011-07-31 11:11:06.945769,40.82939892132917,-73.82958703704672,35.87326901178975
user_32,user_22,2011-08-01 11:11:06.945769,40.67088362295737,-74.11422746539203,19.711531833999942
user_31,user_42,2011-08-02 11:11:06.945769,40.80550545489426,-74.03541212356774,28.919443904598126
user_33,user_43,2011-08-03 11:11:06.945769,40.666579300193355,-73.96939667176365,30.392477626520098
user_42,user_14,2011-08-04 11:11:06.945769,40.6040027480856,-74.09362342057574,71.67704441192257
user_26,user_12,2011-08-05 11:11:06.945769,40.73653962082362,-73.93493950463686,52.73736880840419
user_18,user_25,2011-08-06 11:11:06.945769,40.58953316438979,-74.03065945246422,56.84406786137982
user_12,user_20,2011-08-07 11:11:06.945769,40.75356402250166,-73.93360896724332,17.69368486597311
user_3,user_18,2011-08-08 11:11:06.945769,40.58058413439087,-73.94140158202495,33.03050356174108
user_5,user_24,2011-08-09 11:11:06.945769,40.66809919695272,-74.02430121306259,64.3061966466943
user_14,user_15,2011-08-10 11:11:06.945769,40.55682703034753,-73.8289341327409,55.30161168573879
user_47,user_31,2011-08-11 11:11:06.945769,40.98241670094028,-74.06653358034335,48.79192081971604
user_12,user_42,2011-08-12 11:11:06.945769,40.534604044038375,-73.86511295294513,59.47263537900184
user_4,user_1,2011-08-13 11:11:06.945769,40.70098137403964,-73.88250667573719,75.53696709203723
user_16,user_15,2011-08-14 11:11:06.945769,40.814330427433006,-73.82291177923396,47.68436304694424
user_11,user_34,2011-08-15 11:11:06.945769,40.803638590858704,-73.98259439606569,52.04054703987104
user_36,user_2,2011-08-16 11:11:06.945769,40.785134212217315,-74.0788585711928,53.88895378096958
user_38,user_36,2011-08-17 11:11:06.945769,40.668277161177855,-73.79232034146705,86.88164452910989
user_48,user_23,2011-08-18 11:11:06.945769,40.835108894633706,-74.03347014679764,19.509656033714617
user_2,user_24,2011-08-19 11:11:06.945769,40.79133910908022,-74.08135425727055,61.24834522183212
user_13,user_46,2011-08-20 11:11:06.945769,40.72122996176605,-74.01897867459049,49.277966268614044
user_8,user_32,2011-08-21 11:11:06.945769,40.72405807577266,-74.09816907161571,59.501575892762695
user_44,user_46,2011-08-22 11:11:06.945769,40.669607735238465,-73.94738511748767,41.139411690079136
user_21,user_13,2011-08-23 11:11:06.945769,40.6090347974167,-74.06056683817584,50.26552453712325
user_26,user_33,2011-08-24 11:11:06.945769,40.823715097547876,-74.02874841699048,61.67115869198243
user_38,user_42,2011-08-25 11:11:06.945769,40.83122079936015,-73.90322211383351,97.69365301565762
user_35,user_14,2011-08-26 11:11:06.945769,40.61158908589701,-73.93763067898239,63.120542841031074
user_15,user_17,2011-08-27 11:11:06.945769,40.68462148348539,-73.99844154274304,38.27901602954237
user_40,user_16,2011-08-28 11:11:06.945769,40.68565767835411,-73.9829126471253,44.643604769659454
user_30,user_32,2011-08-29 11:11:06.945769,40.696734409625975,-73.99877445693684,44.19878837424219
user_2,user_15,2011-08-30 11:11:06.945769,40.70642948785876,-74.04311550664174,24.065352410549774
user_16,user_43,2011-08-31 11:11:06.945769,40.79468614616462,-74.00025266608478,46.04864712447844
user_13,user_31,2011-09-01 11:11:06.945769,40.62527826915133,-73.95091583745071,61.99243622732617
user_1,user_12,2011-09-02 11:11:06.945769,40.61536530084874,-74.01261621289788,31.886518213848074
user_43,user_33,2011-09-03 11:11:06.945769,40.8236619742143,-73.95802323697697,66.72723976575888
user_28,user_3,2011-09-04 11:11:06.945769,40.653735525811875,-74.0836668778423,58.316622316265075
user_1,user_11,2011-09-05 11:11:06.945769,40.573696464642296,-74.06038936511457,39.98650017043443
user_40,user_43,2011-09-06 11:11:06.945769,40.65148700579002,-74.0734320503274,48.87705543993229
user_34,user_5,2011-09-07 11:11:06.945769,40.6669947264756,-74.05651313717924,74.9748271146155
user_13,user_47,2011-09-08 11:11:06.945769,40.85549627277258,-73.87128189532939,62.00321720258799
user_2,user_27,2011-09-09 11:11:06.945769,40.792482621237674,-73.92739612068897,51.131754823472214
user_4,user_16,2011-09-10 11:11:06.945769,40.81475206166323,-74.10769231186843,47.434750245585235
user_25,user_35,2011-09-11 11:11:06.945769,40.781997364234684,-73.95625017035916,52.14913605677489
user_34,user_40,2011-09-12 11:11:06.945769,40.79462436716153,-74.03905823126486,43.32354663086545
user_13,user_16,2011-09-13 11:11:06.945769,40.63119178734197,-74.06823845854716,19.42875741421478
user_36,user_16,2011-09-14 11:11:06.945769,40.68013978446466,-74.14857394657226,81.63266865802096
user_32,user_22,2011-09-15 11:11:06.945769,40.60100846869765,-73.90280813061797,53.32987498799102
user_21,user_4,2011-09-16 11:11:06.945769,40.6789511969463,-74.13638631496671,56.972208976838054
user_26,user_32,2011-09-17 11:11:06.945769,40.76841049909348,-74.005196317801,50.13138375184637
user_15,user_27,2011-09-18 11:11:06.945769,40.71345832848123,-74.09463112457249,39.973247989131174
user_29,user_15,2011-09-19 11:11:06.945769,40.83114808189603,-73.92241560529301,48.21113278576844
user_26,user_19,2011-09-20 11:11:06.945769,40.58585842077728,-74.0334351826314,27.009078567085332
user_21,user_26,2011-09-21 11:11:06.945769,40.750023835069825,-74.01344626555203,85.15629747079957
user_12,user_15,2011-09-22 11:11:06.945769,40.57516971981307,-74.010073426293,32.48232002366406
user_12,user_45,2011-09-23 11:11:06.945769,40.709417646917366,-73.96974296650642,35.52050574229231
user_5,user_10,2011-09-24 11:11:06.945769,40.77403334225565,-73.99869952360167,44.396111934203994
user_42,user_34,2011-09-25 11:11:06.945769,40.67854974331758,-74.00432731889612,70.32113587278566
user_26,user_38,2011-09-26 11:11:06.945769,40.7551126604087,-74.05184019752548,51.217634988939814
user_32,user_49,2011-09-27 11:11:06.945769,40.60402676651671,-74.1574729373342,32.45796305954306
user_2,user_26,2011-09-28 11:11:06.945769,40.533631002180364,-74.11185509595418,69.8150754113601
user_8,user_8,2011-09-29 11:11:06.945769,40.75570296224878,-73.92815202613194,61.96500940178222
user_27,user_16,2011-09-30 11:11:06.945769,40.87440102340758,-74.03058194633263,59.076524358246786
user_37,user_29,2011-10-01 11:11:06.945769,40.600395505983016,-74.06640097777225,61.736013617562605
user_8,user_32,2011-10-02 11:11:06.945769,40.82221941801068,-74.14057281444181,86.91542850873677
user_24,user_21,2011-10-03 11:11:06.945769,40.704342340881645,-74.17196471400904,83.77642342554168
user_13,user_32,2011-10-04 11:11:06.945769,40.566430847830695,-74.07032068801281,40.69926985495057
user_29,user_45,2011-10-05 11:11:06.945769,40.58684946986479,-73.91119471459547,75.35827489216729
user_13,user_12,2011-10-06 11:11:06.945769,40.70157847733607,-74.05570701936223,56.747522846383504
user_23,user_48,2011-10-07 11:11:06.945769,40.65955377120759,-73.95995144747586,58.48643724206624
user_47,user_39,2011-10-08 11:11:06.945769,40.56870870232418,-74.0603059829398,25.61593752535007
user_15,user_10,2011-10-09 11:11:06.945769,40.53059607187746,-73.93611333039712,48.44421351917706
user_24,user_6,2011-10-10 11:11:06.945769,40.61532806720735,-74.03517508018086,38.807646144951526
user_43,user_37,2011-10-11 11:11:06.945769,40.719380900833116,-74.12318842455505,63.42088222339964
user_23,user_18,2011-10-12 11:11:06.945769,40.69935992473969,-74.02689530678994,67.06620750604208
user_10,user_48,2011-10-13 11:11:06.945769,40.64987620424999,-73.81659995817196,19.88270473475533
user_38,user_31,2011-10-14 11:11:06.945769,40.72018871942915,-73.82101156844492,50.66947703993594
user_5,user_35,2011-10-15 11:11:06.945769,40.80400267198627,-73.95134666972206,67.82792257191379
user_5,user_3,2011-10-16 11:11:06.945769,40.739412651043416,-74.01370588154137,48.19981556529832
user_31,user_5,2011-10-17 11:11:06.945769,40.687869132861046,-73.96960981979049,61.93595467503547
user_40,user_34,2011-10-18 11:11:06.945769,40.79280720066607,-73.96831476612667,56.26748201440626
user_1,user_33,2011-10-19 11:11:06.945769,40.604014969778376,-74.00398867523671,56.124903479289394
user_2,user_36,2011-10-20 11:11:06.945769,40.677508046044466,-73.95590559800773,46.93027532897554
user_49,user_10,2011-10-21 11:11:06.945769,40.67989120643997,-73.97917731378465,32.751287937964356
user_29,user_45,2011-10-22 11:11:06.945769,40.57630467415572,-74.03159723853643,34.17704778862459
user_7,user_3,2011-10-23 11:11:06.945769,40.658012583771566,-74.11952567993836,61.64028771682976
user_29,user_11,2011-10-24 11:11:06.945769,40.49250403191047,-74.04600592422202,51.291873832783246
user_9,user_3,2011-10-25 11:11:06.945769,40.8912178047663,-73.92004811509264,48.922316330891626
user_36,user_28,2011-10-26 11:11:06.945769,40.60625862115637,-74.00314622244953,44.64164936516471
user_7,user_42,2011-10-27 11:11:06.945769,40.858611413142135,-73.96997131084125,46.42216731778873
user_28,user_28,2011-10-28 11:11:06.945769,40.703808450571955,-74.02830155277044,66.70367691732208
user_10,user_9,2011-10-29 11:11:06.945769,40.7564864132156,-74.10595975050106,45.971338771979596
user_16,user_26,2011-10-30 11:11:06.945769,40.65112002016491,-74.02386297148718,30.88402930047647
user_10,user_29,2011-10-31 11:11:06.945769,40.72079296919617,-74.10224559007493,62.1547766331026
